Year	Title	Artist	Path	Rank	Genre	Wiki
2015	The Hills	The Weeknd	https://www.azlyrics.com/lyrics/weeknd/thehills.html	10	/wiki/Alternative_R%26B#/wiki/Trap_music#/wiki/Industrial_music#/wiki/Electronic_music	/wiki/The_Hills_(song)
2016	The Hills	The Weeknd	https://www.azlyrics.com/lyrics/weeknd/thehills.html	32	/wiki/Alternative_R%26B#/wiki/Trap_music#/wiki/Industrial_music#/wiki/Electronic_music	/wiki/The_Hills_(song)
2005	Beverly Hills	Weezer	https://www.azlyrics.com/lyrics/weezer/beverlyhills.html	20	/wiki/Power_pop#/wiki/Rap_rock	/wiki/Beverly_Hills_(song)
2000	Swear It Again	Westlife	https://www.azlyrics.com/lyrics/westlife/swearitagain.html	75	NONE	/wiki/Swear_It_Again
1985	Everything She Wants	Wham!	https://www.azlyrics.com/lyrics/wham/everythingshewants.html	25	/wiki/Post-disco#/wiki/Contemporary_R%26B	/wiki/Everything_She_Wants
1985	Freedom	Wham!	https://www.azlyrics.com/lyrics/wham/freedom.html	76	/wiki/British_soul#/wiki/Pop_music	/wiki/Freedom_(Wham!_song)
1986	I'm Your Man	Wham!	https://www.azlyrics.com/lyrics/wham/imyourman.html	63	/wiki/Dance-pop#/wiki/Soul_music#/wiki/Dance_music	/wiki/I%27m_Your_Man_(Wham!_song)
2023	Last Christmas	Wham!	https://www.azlyrics.com/lyrics/wham/lastchristmas.html	84	/wiki/Synth-pop#/wiki/Christmas_music#/wiki/Hi-NRG#/wiki/Christmas_music#/wiki/Pop_music#/wiki/Dance_music#/wiki/Electronica#/wiki/Eurodance#/wiki/Christmas_music#/wiki/Pop_music#/wiki/Pop_music#/wiki/Christmas_music#/wiki/Dance-pop#/wiki/Contemporary_R%26B#/wiki/Christmas_music#/wiki/Synthpop	/wiki/Last_Christmas
2024	Last Christmas	Wham!	https://www.azlyrics.com/lyrics/wham/lastchristmas.html	74	/wiki/Synth-pop#/wiki/Christmas_music#/wiki/Hi-NRG#/wiki/Christmas_music#/wiki/Pop_music#/wiki/Dance_music#/wiki/Electronica#/wiki/Eurodance#/wiki/Christmas_music#/wiki/Pop_music#/wiki/Pop_music#/wiki/Christmas_music#/wiki/Dance-pop#/wiki/Contemporary_R%26B#/wiki/Christmas_music#/wiki/Synthpop	/wiki/Last_Christmas
1985	Wake Me Up Before You Go-Go	Wham!	https://www.azlyrics.com/lyrics/wham/wakemeupbeforeyougogo.html	3	/wiki/Bubblegum_pop	/wiki/Wake_Me_Up_Before_You_Go-Go
1989	The Promise	When in Rome	https://www.azlyrics.com/lyrics/wheninrome/thepromise.html	83	/wiki/New_wave_music#/wiki/Synth-pop#/wiki/Dance-rock	/wiki/The_Promise_(When_in_Rome_song)
1987	Rock Steady	The Whispers	https://www.azlyrics.com/lyrics/whispers/rocksteady.html	73	/wiki/New_jack_swing#/wiki/Funk	/wiki/Rock_Steady_(The_Whispers_song)
1988	Wait	White Lion	https://www.azlyrics.com/lyrics/whitelion/wait.html	99	/wiki/Glam_metal	/wiki/Wait_(White_Lion_song)
1989	When the Children Cry	White Lion	https://www.azlyrics.com/lyrics/whitelion/whenthechildrencry.html	60	/wiki/Glam_metal	/wiki/When_the_Children_Cry
1987	Here I Go Again	Whitesnake	https://www.azlyrics.com/lyrics/whitesnake/hereigoagain.html	7	/wiki/Blues_rock#/wiki/Glam_metal	/wiki/Here_I_Go_Again
1988	Is This Love	Whitesnake	https://www.azlyrics.com/lyrics/whitesnake/isthislove.html	17	/wiki/Glam_metal#/wiki/Soft_rock	/wiki/Is_This_Love_(Whitesnake_song)
1997	Your Woman	White Town	https://www.azlyrics.com/lyrics/whitetown/yourwoman.html	65	/wiki/Alternative_pop#/wiki/Funk#/wiki/Electropop#/wiki/Boom_bap	/wiki/Your_Woman
1991	All the Man That I Need	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/allthemanthatineed.html	16	/wiki/Contemporary_R%26B#/wiki/Pop_music#/wiki/Soul_music#/wiki/Gospel_music	/wiki/All_the_Man_That_I_Need
1996	Count on Me	Whitney Houston and CeCe Winans	https://www.azlyrics.com/lyrics/whitneyhouston/countonme.html	48	/wiki/Contemporary_R%26B#/wiki/Soul_music#/wiki/Gospel_music	/wiki/Count_On_Me_(Whitney_Houston_and_CeCe_Winans_song)
1987	Didn't We Almost Have It All	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/didntwealmosthaveitall.html	22	/wiki/Orchestral_pop#/wiki/Contemporary_R%26B#/wiki/Soul_music	/wiki/Didn%27t_We_Almost_Have_It_All
1996	Exhale (Shoop Shoop)	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/exhaleshoopshoop.html	14	/wiki/Contemporary_R%26B#/wiki/Soul_music	/wiki/Exhale_(Shoop_Shoop)
1986	The Greatest Love of All	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/greatestloveofall.html	11	/wiki/Smooth_jazz#/wiki/Rhythm_and_blues#/wiki/Soul_music#/wiki/Contemporary_R%26B#/wiki/Soul_music	/wiki/The_Greatest_Love_of_All
1999	Heartbreak Hotel	Whitney Houston featuring Faith Evans and Kelly Price	https://www.azlyrics.com/lyrics/whitneyhouston/heartbreakhotel.html	4	/wiki/Contemporary_R%26B	/wiki/Heartbreak_Hotel_(Whitney_Houston_song)
1986	How Will I Know	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/howwilliknow.html	6	/wiki/Funk#1980s_synth-funk#/wiki/Dance-pop	/wiki/How_Will_I_Know
1997	I Believe in You and Me	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/ibelieveinyouandme.html	33	/wiki/Soul_music#/wiki/Ballad#/wiki/Contemporary_R%26B#/wiki/Gospel_music	/wiki/I_Believe_in_You_and_Me
1993	I Have Nothing	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/ihavenothing.html	30	/wiki/Contemporary_R%26B#/wiki/Pop_music#/wiki/Soul_music	/wiki/I_Have_Nothing
1993	I'm Every Woman	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/imeverywoman.html	39	/wiki/Disco#/wiki/Dance-pop#/wiki/House_music	/wiki/I%27m_Every_Woman#Whitney_Houston_version
1991	I'm Your Baby Tonight	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/imyourbabytonight.html	42	/wiki/Contemporary_R%26B#/wiki/New_jack_swing	/wiki/I%27m_Your_Baby_Tonight_(song)
1999	It's Not Right but It's Okay	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/itsnotrightbutitsokay.html	44	/wiki/Contemporary_R%26B#/wiki/Neo_soul	/wiki/It%27s_Not_Right_but_It%27s_Okay
1987	I Wanna Dance with Somebody (Who Loves Me)	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/iwannadancewithsomebody.html	4	/wiki/Dance-pop	/wiki/I_Wanna_Dance_with_Somebody_(Who_Loves_Me)
1993	I Will Always Love You	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/iwillalwaysloveyou.html	1	/wiki/Country_music#Country#/wiki/Country_music#/wiki/Pop_music#/wiki/Soul_music#/wiki/Contemporary_R%26B#/wiki/Electronic_dance_music#/wiki/Hi-NRG#Pop	/wiki/I_Will_Always_Love_You#Whitney_Houston_version
1999	My Love Is Your Love	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/myloveisyourlove.html	73	/wiki/Contemporary_R%26B#/wiki/Reggae_fusion	/wiki/My_Love_Is_Your_Love_(song)
2000	My Love Is Your Love	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/myloveisyourlove.html	47	/wiki/Contemporary_R%26B#/wiki/Reggae_fusion	/wiki/My_Love_Is_Your_Love_(song)
1988	One Moment in Time	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/onemomentintime.html	89	/wiki/Contemporary_R%26B#/wiki/Pop_music#/wiki/Soul_music#/wiki/Gospel_music	/wiki/One_Moment_in_Time
1985	Saving All My Love for You	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/savingallmyloveforyou.html	23	/wiki/Contemporary_R%26B#/wiki/Soul_music#/wiki/Quiet_storm	/wiki/Saving_All_My_Love_for_You
1988	So Emotional	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/soemotional.html	6	/wiki/Dance-rock#/wiki/Hard_rock#/wiki/Pop_rock	/wiki/So_Emotional
1999	When You Believe	Whitney Houston and Mariah Carey	https://www.azlyrics.com/lyrics/whitneyhouston/whenyoubelieve.html	99	/wiki/Pop_music#/wiki/Contemporary_R%26B#/wiki/Soul_music#/wiki/Gospel_music#Pop	/wiki/When_You_Believe
1988	Where Do Broken Hearts Go	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/wheredobrokenheartsgo.html	33	/wiki/Pop_music#/wiki/Contemporary_R%26B#/wiki/Pop_soul	/wiki/Where_Do_Broken_Hearts_Go
1985	You Give Good Love	Whitney Houston	https://www.azlyrics.com/lyrics/whitneyhouston/yougivegoodlove.html	47	/wiki/Contemporary_R%26B#/wiki/Soul_music	/wiki/You_Give_Good_Love
1967	I Can See for Miles	The Who	https://www.azlyrics.com/lyrics/who/icanseeformiles.html	98	/wiki/Psychedelic_rock#/wiki/Power_pop#/wiki/Hard_rock#/wiki/Psychedelic_music	/wiki/I_Can_See_for_Miles
1976	Squeeze Box	The Who	https://www.azlyrics.com/lyrics/who/squeezebox.html	99	/wiki/Rock_music#/wiki/Country_music	/wiki/Squeeze_Box_(song)
1971	Won't Get Fooled Again	The Who	https://www.azlyrics.com/lyrics/who/wontgetfooledagain.html	84	/wiki/Hard_rock#/wiki/Progressive_rock	/wiki/Won%27t_Get_Fooled_Again
1976	Play That Funky Music	Wild Cherry	https://www.azlyrics.com/lyrics/wildcherry/playthatfunkymusic.html	5	/wiki/Funk_rock#/wiki/Rhythm_and_blues#/wiki/Hip_hop_music	/wiki/Play_That_Funky_Music
2001	I Wanna Be Bad	Willa Ford	https://www.azlyrics.com/lyrics/willaford/iwannabebad.html	84	/wiki/Pop_music#/wiki/Dance-pop	/wiki/I_Wanna_Be_Bad
2013	Scream & Shout	will.i.am featuring Britney Spears	https://www.azlyrics.com/lyrics/william/screamandshout.html	23	/wiki/Dance-pop#/wiki/Electronic_dance_music	/wiki/Scream_%26_Shout
2013	#thatPower	will.i.am featuring Justin Bieber	https://www.azlyrics.com/lyrics/william/thatpower.html	95	/wiki/Dance-pop	/wiki/ThatPower
1982	Always on My Mind	Willie Nelson	https://www.azlyrics.com/lyrics/willienelson/alwaysonmymind.html	22	/wiki/Country_music#/wiki/Country_music#/wiki/Soft_rock#/wiki/Country_music#/wiki/Country_music#/wiki/Synth-pop#/wiki/Hi-NRG#/wiki/Dance-pop#/wiki/Synth-pop#/wiki/Acid_house	/wiki/Always_on_My_Mind
2022	Meet Me at Our Spot	The Anxiety: Willow and Tyler Cole	https://www.azlyrics.com/lyrics/willowsmith/meetmeatourspot.html	74	/wiki/Alternative_rock	/wiki/Meet_Me_at_Our_Spot
1998	Gettin' Jiggy wit It	Will Smith	https://www.azlyrics.com/lyrics/willsmith/gettinjiggywitit.html	14	NONE	/wiki/Gettin%27_Jiggy_wit_It
1999	Miami	Will Smith	https://www.azlyrics.com/lyrics/willsmith/miami.html	53	NONE	/wiki/Miami_(Will_Smith_song)
2005	Switch	Will Smith	https://www.azlyrics.com/lyrics/willsmith/switch.html	28	NONE	/wiki/Switch_(Will_Smith_song)
1999	Wild Wild West	Will Smith featuring Dru Hill and Kool Moe Dee	https://www.azlyrics.com/lyrics/willsmith/wildwildwest.html	33	NONE	/wiki/Wild_Wild_West_(Will_Smith_song)
1990	Hold On	Wilson Phillips	https://www.azlyrics.com/lyrics/wilsonphillips/holdon.html	1	/wiki/Pop_music	/wiki/Hold_On_(Wilson_Phillips_song)
1991	Impulsive	Wilson Phillips	https://www.azlyrics.com/lyrics/wilsonphillips/impulsive.html	48	NONE	/wiki/Impulsive_(song)
1990	Release Me	Wilson Phillips	https://www.azlyrics.com/lyrics/wilsonphillips/releaseme.html	19	NONE	/wiki/Release_Me_(Wilson_Phillips_song)
1991	You're in Love	Wilson Phillips	https://www.azlyrics.com/lyrics/wilsonphillips/youreinlove.html	27	NONE	/wiki/You%27re_in_Love_(Wilson_Phillips_song)
1966	634-5789 (Soulsville, U.S.A.)	Wilson Pickett	https://www.azlyrics.com/lyrics/wilsonpickett/6345789soulsvilleusa.html	95	/wiki/R%26B#/wiki/Soul_music#/wiki/Pop_music#/wiki/Soul_music#/wiki/Rock_music#/wiki/R%26B	/wiki/634-5789_(Soulsville,_U.S.A.)
1971	Don't Knock My Love	Wilson Pickett	https://www.azlyrics.com/lyrics/wilsonpickett/dontknockmylove.html	93	/wiki/Soul_music#/wiki/Soul_music	/wiki/Don%27t_Knock_My_Love
1967	Funky Broadway	Wilson Pickett	https://www.azlyrics.com/lyrics/wilsonpickett/funkybroadway.html	73	/wiki/Funk	/wiki/Funky_Broadway
1966	Land of 1000 Dances	Wilson Pickett	https://www.azlyrics.com/lyrics/wilsonpickett/landof1000dances.html	77	/wiki/Rhythm_and_blues#/wiki/Rock_and_roll#/wiki/Rhythm_and_blues	/wiki/Land_of_a_Thousand_Dances
1991	Miles Away	Winger	https://www.azlyrics.com/lyrics/winger/milesaway.html	97	/wiki/Glam_metal	/wiki/Miles_Away_(Winger_song)
1974	Helen Wheels	Paul McCartney and Wings	https://www.azlyrics.com/lyrics/wings/helenwheels.html	91	/wiki/Glam_rock#/wiki/Power_pop	/wiki/Helen_Wheels
1976	Let 'Em In	Wings	https://www.azlyrics.com/lyrics/wings/letemin.html	67	/wiki/Soft_rock#/wiki/March_(music)	/wiki/Let_%27Em_In
1975	Listen to What the Man Said	Wings	https://www.azlyrics.com/lyrics/wings/listentowhatthemansaid.html	42	/wiki/Soft_rock#/wiki/Pop_rock#/wiki/Disco	/wiki/Listen_to_What_the_Man_Said
1976	Silly Love Songs	Wings	https://www.azlyrics.com/lyrics/wings/sillylovesongs.html	1	/wiki/Disco#/wiki/Funk#/wiki/R%26B	/wiki/Silly_Love_Songs
1978	With a Little Luck	Wings	https://www.azlyrics.com/lyrics/wings/withalittleluck.html	18	/wiki/Synth-pop#/wiki/Yacht_rock	/wiki/With_a_Little_Luck
2011	Black and Yellow	Wiz Khalifa	https://www.azlyrics.com/lyrics/wizkhalifa/blackandyellow.html	31	/wiki/Hip_hop_music	/wiki/Black_and_Yellow
2011	Roll Up	Wiz Khalifa	https://www.azlyrics.com/lyrics/wizkhalifa/rollup.html	56	/wiki/Pop-rap	/wiki/Roll_Up_(Wiz_Khalifa_song)
2015	See You Again	Wiz Khalifa featuring Charlie Puth	https://www.azlyrics.com/lyrics/wizkhalifa/seeyouagain.html	3	/wiki/Hip_hop_music#/wiki/Pop_rap	/wiki/See_You_Again_(Wiz_Khalifa_song)
2016	See You Again	Wiz Khalifa featuring Charlie Puth	https://www.azlyrics.com/lyrics/wizkhalifa/seeyouagain.html	99	/wiki/Hip_hop_music#/wiki/Pop_rap	/wiki/See_You_Again
2012	Work Hard, Play Hard	Wiz Khalifa	https://www.azlyrics.com/lyrics/wizkhalifa/workhardplayhard.html	73	/wiki/Hip_hop_music	/wiki/Work_Hard,_Play_Hard
2012	Young, Wild & Free	Snoop Dogg and Wiz Khalifa featuring Bruno Mars	https://www.azlyrics.com/lyrics/wizkhalifa/youngwildfree.html	32	/wiki/Pop-rap	/wiki/Young,_Wild_%26_Free
2021	Essence	Wizkid featuring Justin Bieber and Tems	https://www.azlyrics.com/lyrics/wizkid/essence.html	60	/wiki/Afrobeats#/wiki/Contemporary_R%26B	/wiki/Essence_(Wizkid_song)
2022	Essence	Wizkid featuring Justin Bieber and Tems	https://www.azlyrics.com/lyrics/wizkid/essence.html	64	/wiki/Afrobeats#/wiki/Contemporary_R%26B	/wiki/Essence_(Wizkid_song)
1998	Gone till November	Wyclef Jean	https://www.azlyrics.com/lyrics/wyclefjean/gonetilnovember.html	33	NONE	/wiki/Gone_till_November
2008	Sweetest Girl (Dollar Bill)	Wyclef Jean featuring Akon, Lil Wayne and Niia	https://www.azlyrics.com/lyrics/wyclefjean/sweetestgirldollarbill.html	56	/wiki/R%26B_music#/wiki/Hip_hop_music#/wiki/Reggae_fusion	/wiki/Sweetest_Girl_(Dollar_Bill)
2015	Renegades	X Ambassadors	https://www.azlyrics.com/lyrics/xambassadors/renegades.html	54	/wiki/Alternative_rock	/wiki/Renegades_(X_Ambassadors_song)
2016	Unsteady	X Ambassadors	https://www.azlyrics.com/lyrics/xambassadors/unsteady.html	67	/wiki/Indie_rock	/wiki/Unsteady_(X_Ambassadors_song)
2024	La Diabla	Xavi	https://www.azlyrics.com/lyrics/xavi/ladiabla.html	72	/wiki/Regional_Mexican#/wiki/Ranchera	/wiki/La_Diabla_(Xavi_song)
1993	Just Kickin' It	Xscape	https://www.azlyrics.com/lyrics/xscape/justkickinit.html	55	NONE	/wiki/Just_Kickin%27_It
1994	Just Kickin' It	Xscape	https://www.azlyrics.com/lyrics/xscape/justkickinit.html	69	NONE	/wiki/Just_Kickin%27_It
1998	The Arms of the One Who Loves You	Xscape	https://www.azlyrics.com/lyrics/xscape/thearmsoftheonewholovesyou.html	53	/wiki/Contemporary_R%26B#/wiki/Pop_music#/wiki/Soul_music	/wiki/The_Arms_of_the_One_Who_Loves_You
1994	Understanding	Xscape	https://www.azlyrics.com/lyrics/xscape/understanding.html	58	/wiki/Contemporary_R%26B#/wiki/Hip_hop_soul	/wiki/Understanding_(song)
2018	Changes	XXXTentacion	https://www.azlyrics.com/lyrics/xxxtentacion/changes.html	94	/wiki/Contemporary_R%26B	/wiki/Changes_(XXXTentacion_song)
2017	Look at Me!	XXXTentacion	https://www.azlyrics.com/lyrics/xxxtentacion/lookatme.html	99	/wiki/Trap_metal#/wiki/Lo-fi_music	/wiki/Look_at_Me_(XXXTentacion_song)
2018	Moonlight	XXXTentacion	https://www.azlyrics.com/lyrics/xxxtentacion/moonlight.html	88	/wiki/Pop_rap#/wiki/Cloud_rap	/wiki/Moonlight_(XXXTentacion_song)
2018	Sad!	XXXTentacion	https://www.azlyrics.com/lyrics/xxxtentacion/sad.html	17	/wiki/Emo_rap#/wiki/Pop_rap#/wiki/Alternative_R%26B	/wiki/Sad!
1965	For Your Love	The Yardbirds	https://www.azlyrics.com/lyrics/yardbirds/foryourlove.html	48	/wiki/Pop_music#/wiki/Baroque_pop	/wiki/For_Your_Love
1965	Heart Full of Soul	The Yardbirds	https://www.azlyrics.com/lyrics/yardbirds/heartfullofsoul.html	69	/wiki/Raga_rock	/wiki/Heart_Full_of_Soul
1966	Shapes of Things	The Yardbirds	https://www.azlyrics.com/lyrics/yardbirds/shapesofthings.html	93	/wiki/Psychedelic_rock#/wiki/Blues_rock#/wiki/Psychedelic_rock#/wiki/Hard_rock	/wiki/Shapes_of_Things
1984	Owner of a Lonely Heart	Yes	https://www.azlyrics.com/lyrics/yes/ownerofalonelyheart.html	8	/wiki/Dance-rock#/wiki/Electronic_rock#/wiki/Progressive_pop	/wiki/Owner_of_a_Lonely_Heart
1972	Roundabout	Yes	https://www.azlyrics.com/lyrics/yes/roundabout.html	91	/wiki/Progressive_rock	/wiki/Roundabout_(Yes_song)
2017	Everyday We Lit	YFN Lucci featuring PnB Rock	https://www.azlyrics.com/lyrics/yfnlucci/everydaywelit.html	95	/wiki/Hip_hop_music	/wiki/Everyday_We_Lit
2018	Big Bank	YG featuring 2 Chainz, Nicki Minaj and Big Sean	https://www.azlyrics.com/lyrics/yg/bigbank.html	63	/wiki/Hip_hop_music	/wiki/Big_Bank
2004	Salt Shaker	Ying Yang Twins featuring Lil Jon & the East Side Boyz	https://www.azlyrics.com/lyrics/yingyangtwins/saltshaker.html	49	NONE	/wiki/Salt_Shaker_(song)
2005	Wait (The Whisper Song)	Ying Yang Twins	https://www.azlyrics.com/lyrics/yingyangtwins/waitthewhispersong.html	63	/wiki/Snap_music#/wiki/Dirty_rap	/wiki/Wait_(The_Whisper_Song)
2019	Worth It	YK Osiris	https://www.azlyrics.com/lyrics/ykosiris/worthit.html	77	/wiki/Contemporary_R%26B	/wiki/Worth_It_(YK_Osiris_song)
2013	The Fox (What Does the Fox Say?)	Ylvis	https://www.azlyrics.com/lyrics/ylvis/thefox.html	73	/wiki/Novelty_song#/wiki/Dance-pop#/wiki/Electropop#/wiki/Synth-pop	/wiki/The_Fox_(What_Does_the_Fox_Say%3F)
2023	La Bebé	Yng Lvcas and Peso Pluma	https://www.azlyrics.com/lyrics/ynglvcas/labeberemix.html	40	/wiki/Reggaeton#/wiki/Reggaeton	/wiki/La_Beb%C3%A9
2019	Murder on My Mind	YNW Melly	https://www.azlyrics.com/lyrics/ynwmelly/murderonmymind.html	66	NONE	/wiki/Murder_on_My_Mind
2020	Suicidal	YNW Melly featuring Juice Wrld	https://www.azlyrics.com/lyrics/ynwmelly/suicidal.html	75	NONE	/wiki/Suicidal_(song)
2016	Down in the DM	Yo Gotti featuring Nicki Minaj	https://www.azlyrics.com/lyrics/yogotti/downinthedmremix.html	69	/wiki/Trap_music_(hip_hop)	/wiki/Down_in_the_DM
2017	Rake It Up	Yo Gotti featuring Nicki Minaj	https://www.azlyrics.com/lyrics/yogotti/rakeitup.html	53	/wiki/Trap_music	/wiki/Rake_It_Up
1969	Get Together	The Youngbloods	https://www.azlyrics.com/lyrics/youngbloods/gettogether.html	16	/wiki/Folk_rock#/wiki/Psychedelic_rock	/wiki/Get_Together_(The_Youngbloods_song)
2003	Damn!	YoungBloodZ featuring Lil Jon	https://www.azlyrics.com/lyrics/youngbloodz/damn.html	46	/wiki/Crunk	/wiki/Damn!_(song)
2004	Damn!	YoungBloodZ featuring Lil Jon	https://www.azlyrics.com/lyrics/youngbloodz/damn.html	68	/wiki/Crunk	/wiki/Damn!_(song)
2006	Shoulder Lean	Young Dro featuring T.I.	https://www.azlyrics.com/lyrics/youngdro/shoulderlean.html	59	/wiki/Hip_hop_music#/wiki/Crunk_music	/wiki/Shoulder_Lean
2003	Can't Stop, Won't Stop	Young Gunz	https://www.azlyrics.com/lyrics/younggunz/cantstopwontstop.html	85	/wiki/Hip_hop_music	/wiki/Can%27t_Stop,_Won%27t_Stop_(Young_Gunz_song)
2007	Go Getta	Young Jeezy featuring R. Kelly	https://www.azlyrics.com/lyrics/youngjeezy/gogetta.html	80	/wiki/Hip_hop_music#/wiki/Contemporary_R%26B	/wiki/Go_Getta
2008	Put On	Young Jeezy featuring Kanye West	https://www.azlyrics.com/lyrics/youngjeezy/puton.html	68	/wiki/Gangsta_rap#/wiki/Southern_hip_hop#/wiki/Trap_music	/wiki/Put_On
2005	Soul Survivor	Young Jeezy featuring Akon	https://www.azlyrics.com/lyrics/youngjeezy/soulsurvivor.html	52	/wiki/Hip_hop_music	/wiki/Soul_Survivor_(Young_Jeezy_song)
2006	Soul Survivor	Young Jeezy featuring Akon	https://www.azlyrics.com/lyrics/youngjeezy/soulsurvivor.html	88	/wiki/Hip_hop_music	/wiki/Soul_Survivor_(Young_Jeezy_song)
1989	Bust a Move	Young MC	https://www.azlyrics.com/lyrics/youngmc/bustamove.html	42	/wiki/Hip_hop_music	/wiki/Bust_a_Move_(song)
2010	BedRock	Young Money featuring Lloyd	https://www.azlyrics.com/lyrics/youngmoney/bedrock.html	13	/wiki/Hip_hop_music#/wiki/Dirty_rap	/wiki/BedRock_(song)
2009	Every Girl	Young Money	https://www.azlyrics.com/lyrics/youngmoney/everygirl.html	67	/wiki/Dirty_rap	/wiki/Every_Girl_(Young_Money_song)
2023	Peaches & Eggplants	Young Nudy featuring 21 Savage	https://www.azlyrics.com/lyrics/youngnudy/peacheseggplants.html	94	/wiki/Hip_hop#/wiki/Dirty_rap	/wiki/Peaches_%26_Eggplants
2020	Hot	Young Thug featuring Gunna	https://www.azlyrics.com/lyrics/youngthug/hot.html	72	/wiki/Trap_music	/wiki/Hot_(Young_Thug_song)
2019	The London	Young Thug, J. Cole and Travis Scott	https://www.azlyrics.com/lyrics/youngthug/thelondon.html	64	/wiki/Hip_hop_music#/wiki/Trap_music	/wiki/The_London_(song)
2021	You're Mines Still	Yung Bleu featuring Drake	https://www.azlyrics.com/lyrics/yungbleu/youreminesstill1168468.html	58	/wiki/Contemporary_R%26B	/wiki/You%27re_Mines_Still
2006	I Know You See It	Yung Joc	https://www.azlyrics.com/lyrics/yungjoc/iknowyouseeit.html	70	/wiki/Southern_hip_hop#/wiki/Snap_Music	/wiki/I_Know_You_See_It
2009	Chicken Fried	Zac Brown Band	https://www.azlyrics.com/lyrics/zacbrownband/chickenfried.html	81	/wiki/Country_music	/wiki/Chicken_Fried
2011	Colder Weather	Zac Brown Band	https://www.azlyrics.com/lyrics/zacbrownband/colderweather.html	99	/wiki/Country_music	/wiki/Colder_Weather
2011	Knee Deep	Zac Brown Band featuring Jimmy Buffett	https://www.azlyrics.com/lyrics/zacbrownband/kneedeep.html	80	/wiki/Country_music	/wiki/Knee_Deep
2009	Whatever It Is	Zac Brown Band	https://www.azlyrics.com/lyrics/zacbrownband/whateveritis.html	94	/wiki/Country_music	/wiki/Whatever_It_Is
2023	I Remember Everything	Zach Bryan featuring Kacey Musgraves	https://www.azlyrics.com/lyrics/zachbryan/iremembereverything.html	74	/wiki/Country_music	/wiki/I_Remember_Everything_(Zach_Bryan_song)
2024	I Remember Everything	Zach Bryan featuring Kacey Musgraves	https://www.azlyrics.com/lyrics/zachbryan/iremembereverything.html	9	/wiki/Country_music	/wiki/I_Remember_Everything_(Zach_Bryan_song)
2024	Pink Skies	Zach Bryan	https://www.azlyrics.com/lyrics/zachbryan/pinkskies.html	30	/wiki/Country_music	/wiki/Pink_Skies
2022	Something in the Orange	Zach Bryan	https://www.azlyrics.com/lyrics/zachbryan/somethingintheorange.html	39	/wiki/Country_music	/wiki/Something_in_the_Orange
2023	Something in the Orange	Zach Bryan	https://www.azlyrics.com/lyrics/zachbryan/somethingintheorange.html	13	/wiki/Country_music	/wiki/Something_in_the_Orange
2016	Never Forget You	Zara Larsson and MNEK	https://www.azlyrics.com/lyrics/zaralarsson/neverforgetyou.html	46	/wiki/Electronic_dance_music#/wiki/Electropop	/wiki/Never_Forget_You_(Zara_Larsson_and_MNEK_song)
2017	Juju on That Beat (TZ Anthem)	Zay Hilfigerrr & Zayion McCall	https://www.azlyrics.com/lyrics/zayhilfigerrr/jujuonthatbeattzanthem.html	63	/wiki/Hip_hop_music#/wiki/Trap_music_(hip_hop)	/wiki/Juju_on_That_Beat_(TZ_Anthem)
2017	I Don't Wanna Live Forever	Zayn and Taylor Swift	https://www.azlyrics.com/lyrics/zaynmalik/idontwannaliveforever.html	26	/wiki/Electropop#/wiki/Contemporary_R%26B	/wiki/I_Don%27t_Wanna_Live_Forever
2016	Pillowtalk	Zayn	https://www.azlyrics.com/lyrics/zaynmalik/pillowtalk.html	22	/wiki/Alternative_R%26B#/wiki/Electronic_music	/wiki/Pillowtalk_(song)
2013	Clarity	Zedd featuring Foxes	https://www.azlyrics.com/lyrics/zedd/clarity.html	24	/wiki/Progressive_house#/wiki/Electro_house	/wiki/Clarity_(Zedd_song)
2017	Stay	Zedd and Alessia Cara	https://www.azlyrics.com/lyrics/zedd/stay.html	17	/wiki/Electronic_dance_music#/wiki/Dance-pop#/wiki/Electronic_dance_music#/wiki/Dance-pop	/wiki/Stay_(Zedd_and_Alessia_Cara_song)
2014	Stay the Night	Zedd featuring Hayley Williams	https://www.azlyrics.com/lyrics/zedd/staythenight.html	94	/wiki/Electro_house#/wiki/Electronic_dance_music	/wiki/Stay_the_Night_(Zedd_song)
